product_id,brand,product_name,category,original_price,stock,customer_type,negotiation_round,festival_sale,minimum_acceptable_price
P001,Apple,iPhone 16,Smartphone,80000,32,Returning,1,0,75285
P009,Apple,iPad Air M3,Tablet,65000,45,Premium,3,0,58173
P006,Apple,Apple Watch Series 10,Smartwatch,50000,53,Returning,3,0,44241
P004,Sony,PlayStation 5,Gaming Console,55000,41,Premium,2,0,49556
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,81,Returning,1,0,83002
P003,Apple,MacBook Air M4,Laptop,110000,91,Premium,3,1,95020
P007,Dell,Dell XPS 13,Laptop,120000,53,Premium,1,0,108374
P008,Canon,Canon EOS R50,Camera,75000,86,Premium,3,0,63298
P005,Sony,Sony WH-1000XM6,Headphones,32000,17,New,1,0,27661
P007,Dell,Dell XPS 13,Laptop,120000,6,Premium,3,0,109454
P008,Canon,Canon EOS R50,Camera,75000,6,New,2,0,68629
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,11,Premium,2,1,137570
P005,Sony,Sony WH-1000XM6,Headphones,32000,75,Returning,2,0,26401
P003,Apple,MacBook Air M4,Laptop,110000,61,New,3,0,101059
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,80,Returning,1,0,139521
P005,Sony,Sony WH-1000XM6,Headphones,32000,28,Returning,3,0,25785
P005,Sony,Sony WH-1000XM6,Headphones,32000,1,Premium,2,1,26809
P006,Apple,Apple Watch Series 10,Smartwatch,50000,16,New,1,1,46078
P001,Apple,iPhone 16,Smartphone,80000,77,New,1,0,75911
P009,Apple,iPad Air M3,Tablet,65000,76,Returning,2,1,58172
P004,Sony,PlayStation 5,Gaming Console,55000,59,New,2,1,49244
P003,Apple,MacBook Air M4,Laptop,110000,6,Returning,1,0,105724
P003,Apple,MacBook Air M4,Laptop,110000,57,Returning,1,0,101983
P007,Dell,Dell XPS 13,Laptop,120000,55,Returning,2,1,105976
P001,Apple,iPhone 16,Smartphone,80000,23,New,1,1,73988
P007,Dell,Dell XPS 13,Laptop,120000,46,Returning,3,0,106728
P003,Apple,MacBook Air M4,Laptop,110000,33,Returning,2,1,98846
P003,Apple,MacBook Air M4,Laptop,110000,54,Returning,1,0,102490
P004,Sony,PlayStation 5,Gaming Console,55000,52,Premium,2,0,49147
P008,Canon,Canon EOS R50,Camera,75000,93,Returning,1,0,64757
P006,Apple,Apple Watch Series 10,Smartwatch,50000,96,Premium,2,1,42042
P007,Dell,Dell XPS 13,Laptop,120000,75,New,2,1,107279
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,99,New,1,0,83814
P009,Apple,iPad Air M3,Tablet,65000,12,Returning,2,0,61429
P003,Apple,MacBook Air M4,Laptop,110000,31,Returning,1,0,102578
P004,Sony,PlayStation 5,Gaming Console,55000,3,Premium,2,1,50092
P005,Sony,Sony WH-1000XM6,Headphones,32000,94,Premium,3,1,25131
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,54,Returning,2,0,84017
P008,Canon,Canon EOS R50,Camera,75000,75,Returning,1,0,67131
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,91,Premium,1,0,81351
P005,Sony,Sony WH-1000XM6,Headphones,32000,23,Returning,3,1,25522
P009,Apple,iPad Air M3,Tablet,65000,43,Premium,3,1,56806
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,74,New,1,0,85311
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,100,Premium,1,1,80027
P005,Sony,Sony WH-1000XM6,Headphones,32000,70,Premium,1,1,25520
P001,Apple,iPhone 16,Smartphone,80000,78,New,1,1,74300
P006,Apple,Apple Watch Series 10,Smartwatch,50000,93,New,1,1,43707
P004,Sony,PlayStation 5,Gaming Console,55000,1,Returning,2,1,50816
P005,Sony,Sony WH-1000XM6,Headphones,32000,25,Returning,3,0,25742
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,70,Returning,1,1,136289
P005,Sony,Sony WH-1000XM6,Headphones,32000,30,Returning,2,0,26715
P003,Apple,MacBook Air M4,Laptop,110000,13,Returning,1,1,103351
P001,Apple,iPhone 16,Smartphone,80000,15,New,2,0,77665
P004,Sony,PlayStation 5,Gaming Console,55000,28,Premium,3,1,47444
P008,Canon,Canon EOS R50,Camera,75000,83,Premium,2,1,62291
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,59,Returning,3,1,80633
P001,Apple,iPhone 16,Smartphone,80000,46,Premium,1,1,73274
P004,Sony,PlayStation 5,Gaming Console,55000,89,Premium,1,0,49231
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,8,Premium,2,1,84013
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,11,Returning,3,0,140553
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,63,Premium,1,1,81494
P008,Canon,Canon EOS R50,Camera,75000,4,Premium,3,1,65490
P005,Sony,Sony WH-1000XM6,Headphones,32000,6,Returning,2,1,27330
P006,Apple,Apple Watch Series 10,Smartwatch,50000,20,Premium,2,0,44953
P006,Apple,Apple Watch Series 10,Smartwatch,50000,60,New,3,1,44372
P007,Dell,Dell XPS 13,Laptop,120000,48,New,3,1,105501
P003,Apple,MacBook Air M4,Laptop,110000,2,Returning,3,1,101135
P003,Apple,MacBook Air M4,Laptop,110000,84,Premium,1,1,96413
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,85,New,2,0,136278
P003,Apple,MacBook Air M4,Laptop,110000,81,Premium,2,0,97524
P009,Apple,iPad Air M3,Tablet,65000,56,Premium,1,0,58677
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,29,Returning,1,0,139303
P005,Sony,Sony WH-1000XM6,Headphones,32000,74,New,3,0,26729
P008,Canon,Canon EOS R50,Camera,75000,7,New,1,0,69761
P007,Dell,Dell XPS 13,Laptop,120000,86,New,3,0,105452
P009,Apple,iPad Air M3,Tablet,65000,60,Returning,2,1,58153
P001,Apple,iPhone 16,Smartphone,80000,11,Returning,3,1,74037
P007,Dell,Dell XPS 13,Laptop,120000,65,New,1,0,110476
P006,Apple,Apple Watch Series 10,Smartwatch,50000,55,Premium,3,1,42813
P007,Dell,Dell XPS 13,Laptop,120000,4,Returning,2,0,111750
P006,Apple,Apple Watch Series 10,Smartwatch,50000,77,Returning,2,0,45107
P003,Apple,MacBook Air M4,Laptop,110000,20,New,2,0,102794
P004,Sony,PlayStation 5,Gaming Console,55000,48,Returning,1,1,49816
P005,Sony,Sony WH-1000XM6,Headphones,32000,94,Premium,3,0,25140
P001,Apple,iPhone 16,Smartphone,80000,7,Returning,2,0,76734
P008,Canon,Canon EOS R50,Camera,75000,96,Returning,3,1,62404
P008,Canon,Canon EOS R50,Camera,75000,25,Returning,3,0,65314
P003,Apple,MacBook Air M4,Laptop,110000,94,New,2,1,97668
P009,Apple,iPad Air M3,Tablet,65000,58,Returning,2,1,57971
P004,Sony,PlayStation 5,Gaming Console,55000,48,Premium,3,1,48020
P009,Apple,iPad Air M3,Tablet,65000,40,New,3,0,59031
P007,Dell,Dell XPS 13,Laptop,120000,78,Premium,3,1,103469
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,23,Returning,1,0,84912
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,79,New,1,1,84013
P005,Sony,Sony WH-1000XM6,Headphones,32000,55,Premium,3,0,25572
P007,Dell,Dell XPS 13,Laptop,120000,63,New,3,0,108082
P007,Dell,Dell XPS 13,Laptop,120000,75,Premium,1,0,107878
P004,Sony,PlayStation 5,Gaming Console,55000,87,New,1,0,49801
P009,Apple,iPad Air M3,Tablet,65000,62,Premium,1,0,58978
P007,Dell,Dell XPS 13,Laptop,120000,68,New,3,1,105482
P004,Sony,PlayStation 5,Gaming Console,55000,31,Returning,2,0,49983
P003,Apple,MacBook Air M4,Laptop,110000,7,New,3,1,102594
P009,Apple,iPad Air M3,Tablet,65000,63,Returning,2,0,58766
P003,Apple,MacBook Air M4,Laptop,110000,72,New,2,0,102097
P006,Apple,Apple Watch Series 10,Smartwatch,50000,16,Returning,1,0,47319
P003,Apple,MacBook Air M4,Laptop,110000,18,Premium,1,0,104451
P008,Canon,Canon EOS R50,Camera,75000,66,Returning,2,0,66312
P004,Sony,PlayStation 5,Gaming Console,55000,73,Premium,2,1,48282
P001,Apple,iPhone 16,Smartphone,80000,41,Returning,2,1,73042
P008,Canon,Canon EOS R50,Camera,75000,100,Premium,1,1,62807
P004,Sony,PlayStation 5,Gaming Console,55000,10,New,3,1,50316
P005,Sony,Sony WH-1000XM6,Headphones,32000,83,Returning,1,1,25353
P009,Apple,iPad Air M3,Tablet,65000,90,New,1,1,57856
P006,Apple,Apple Watch Series 10,Smartwatch,50000,5,Premium,1,1,45161
P001,Apple,iPhone 16,Smartphone,80000,80,Returning,3,0,73850
P004,Sony,PlayStation 5,Gaming Console,55000,49,Premium,3,1,47811
P006,Apple,Apple Watch Series 10,Smartwatch,50000,54,New,3,1,43701
P004,Sony,PlayStation 5,Gaming Console,55000,74,New,2,1,49911
P008,Canon,Canon EOS R50,Camera,75000,1,Premium,3,1,65082
P001,Apple,iPhone 16,Smartphone,80000,52,Premium,2,0,73892
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,83,Returning,2,0,133961
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,3,Returning,1,1,85798
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,61,Returning,3,0,135857
P005,Sony,Sony WH-1000XM6,Headphones,32000,75,New,1,0,26809
P009,Apple,iPad Air M3,Tablet,65000,10,Premium,3,1,58625
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,83,New,1,0,137880
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,32,Returning,2,1,134115
P009,Apple,iPad Air M3,Tablet,65000,40,Premium,3,0,57453
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,42,Premium,2,0,83025
P004,Sony,PlayStation 5,Gaming Console,55000,39,Returning,2,1,48504
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,53,Returning,3,0,82543
P003,Apple,MacBook Air M4,Laptop,110000,39,Returning,2,1,98926
P003,Apple,MacBook Air M4,Laptop,110000,1,New,1,0,106549
P005,Sony,Sony WH-1000XM6,Headphones,32000,50,Premium,3,0,25567
P004,Sony,PlayStation 5,Gaming Console,55000,73,Returning,1,1,49856
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,97,Returning,1,1,80484
P005,Sony,Sony WH-1000XM6,Headphones,32000,50,Returning,1,1,26593
P005,Sony,Sony WH-1000XM6,Headphones,32000,61,Premium,1,0,26487
P001,Apple,iPhone 16,Smartphone,80000,32,Premium,3,0,72352
P008,Canon,Canon EOS R50,Camera,75000,74,Returning,1,1,64944
P006,Apple,Apple Watch Series 10,Smartwatch,50000,18,New,2,0,47257
P003,Apple,MacBook Air M4,Laptop,110000,1,New,1,1,104648
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,63,Returning,2,0,83492
P009,Apple,iPad Air M3,Tablet,65000,6,Premium,2,1,58909
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,68,Premium,2,1,80374
P004,Sony,PlayStation 5,Gaming Console,55000,28,Premium,1,1,48851
P006,Apple,Apple Watch Series 10,Smartwatch,50000,94,New,1,1,44462
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,9,Returning,2,1,139265
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,57,Premium,3,0,81882
P006,Apple,Apple Watch Series 10,Smartwatch,50000,94,Returning,3,0,43579
P001,Apple,iPhone 16,Smartphone,80000,91,Returning,1,1,72106
P003,Apple,MacBook Air M4,Laptop,110000,22,New,3,0,101358
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,84,Returning,1,1,80765
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,38,New,2,0,84819
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,28,Premium,2,1,81172
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,75,New,3,0,137391
P003,Apple,MacBook Air M4,Laptop,110000,53,Returning,1,0,102727
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,21,Premium,1,0,83561
P005,Sony,Sony WH-1000XM6,Headphones,32000,6,New,1,1,27738
P005,Sony,Sony WH-1000XM6,Headphones,32000,56,Premium,3,1,25192
P006,Apple,Apple Watch Series 10,Smartwatch,50000,80,Returning,3,0,44707
P009,Apple,iPad Air M3,Tablet,65000,19,Returning,1,0,61503
P007,Dell,Dell XPS 13,Laptop,120000,59,Premium,2,0,107235
P007,Dell,Dell XPS 13,Laptop,120000,40,Returning,3,0,107230
P006,Apple,Apple Watch Series 10,Smartwatch,50000,25,New,3,0,45073
P001,Apple,iPhone 16,Smartphone,80000,13,New,1,0,78429
P006,Apple,Apple Watch Series 10,Smartwatch,50000,18,New,1,1,46412
P009,Apple,iPad Air M3,Tablet,65000,99,New,1,1,57537
P009,Apple,iPad Air M3,Tablet,65000,33,Premium,1,0,58801
P005,Sony,Sony WH-1000XM6,Headphones,32000,51,New,2,1,26593
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,81,New,1,0,83242
P006,Apple,Apple Watch Series 10,Smartwatch,50000,32,Returning,1,0,45549
P007,Dell,Dell XPS 13,Laptop,120000,57,New,2,1,106694
P001,Apple,iPhone 16,Smartphone,80000,40,New,3,0,74567
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,97,Premium,2,1,129825
P007,Dell,Dell XPS 13,Laptop,120000,61,Returning,1,1,106798
P003,Apple,MacBook Air M4,Laptop,110000,10,New,2,1,103082
P005,Sony,Sony WH-1000XM6,Headphones,32000,89,New,1,0,26912
P004,Sony,PlayStation 5,Gaming Console,55000,90,New,2,0,49019
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,92,Returning,1,1,133117
P008,Canon,Canon EOS R50,Camera,75000,18,Returning,2,0,68192
P006,Apple,Apple Watch Series 10,Smartwatch,50000,38,New,2,0,45607
P003,Apple,MacBook Air M4,Laptop,110000,63,Returning,3,0,100194
P009,Apple,iPad Air M3,Tablet,65000,41,Premium,1,0,59218
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,71,New,3,0,84029
P007,Dell,Dell XPS 13,Laptop,120000,83,New,3,0,105895
P008,Canon,Canon EOS R50,Camera,75000,71,Premium,2,0,65239
P001,Apple,iPhone 16,Smartphone,80000,36,New,3,0,74260
P008,Canon,Canon EOS R50,Camera,75000,99,Premium,1,0,64533
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,78,Returning,3,0,135572
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,93,Returning,3,0,80940
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,84,New,2,0,82469
P008,Canon,Canon EOS R50,Camera,75000,93,New,2,0,65584
P008,Canon,Canon EOS R50,Camera,75000,84,New,2,1,63633
P001,Apple,iPhone 16,Smartphone,80000,93,Premium,3,1,69679
P005,Sony,Sony WH-1000XM6,Headphones,32000,85,Premium,3,1,24342
P006,Apple,Apple Watch Series 10,Smartwatch,50000,59,Returning,3,1,43721
P007,Dell,Dell XPS 13,Laptop,120000,17,New,1,0,114331
P006,Apple,Apple Watch Series 10,Smartwatch,50000,75,Returning,1,1,44565
P005,Sony,Sony WH-1000XM6,Headphones,32000,95,Returning,2,0,25586
P006,Apple,Apple Watch Series 10,Smartwatch,50000,75,Returning,2,0,44700
P004,Sony,PlayStation 5,Gaming Console,55000,91,New,3,1,47977
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,45,Returning,1,1,82363
P006,Apple,Apple Watch Series 10,Smartwatch,50000,15,Premium,3,0,45026
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,53,Returning,2,1,134009
P004,Sony,PlayStation 5,Gaming Console,55000,55,New,2,1,49751
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,2,Returning,3,0,140557
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,63,New,2,0,84194
P004,Sony,PlayStation 5,Gaming Console,55000,34,New,2,1,49863
P009,Apple,iPad Air M3,Tablet,65000,60,New,3,0,59554
P003,Apple,MacBook Air M4,Laptop,110000,28,Premium,3,0,98643
P009,Apple,iPad Air M3,Tablet,65000,11,Returning,1,0,61611
P005,Sony,Sony WH-1000XM6,Headphones,32000,87,Returning,3,1,25358
P003,Apple,MacBook Air M4,Laptop,110000,16,New,1,1,104767
P006,Apple,Apple Watch Series 10,Smartwatch,50000,75,Returning,1,1,44912
P004,Sony,PlayStation 5,Gaming Console,55000,10,New,2,0,51994
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,3,Premium,3,1,82315
P004,Sony,PlayStation 5,Gaming Console,55000,7,Returning,3,1,50350
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,34,Premium,1,0,137340
P009,Apple,iPad Air M3,Tablet,65000,13,Premium,1,0,61321
P007,Dell,Dell XPS 13,Laptop,120000,39,Premium,2,0,106993
P001,Apple,iPhone 16,Smartphone,80000,6,New,1,0,78211
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,91,Returning,1,0,82608
P001,Apple,iPhone 16,Smartphone,80000,18,Premium,2,1,73964
P007,Dell,Dell XPS 13,Laptop,120000,82,Premium,2,1,102156
P004,Sony,PlayStation 5,Gaming Console,55000,24,New,2,1,49882
P001,Apple,iPhone 16,Smartphone,80000,27,Premium,1,0,74186
P004,Sony,PlayStation 5,Gaming Console,55000,83,Returning,3,1,47061
P004,Sony,PlayStation 5,Gaming Console,55000,93,New,2,1,48032
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,6,Returning,2,0,86841
P001,Apple,iPhone 16,Smartphone,80000,3,Returning,2,0,76367
P001,Apple,iPhone 16,Smartphone,80000,81,Returning,1,0,73224
P004,Sony,PlayStation 5,Gaming Console,55000,44,Returning,2,1,49034
P005,Sony,Sony WH-1000XM6,Headphones,32000,18,New,3,1,27158
P003,Apple,MacBook Air M4,Laptop,110000,88,Premium,1,0,99111
P006,Apple,Apple Watch Series 10,Smartwatch,50000,55,Premium,2,0,44672
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,63,Returning,1,1,82882
P009,Apple,iPad Air M3,Tablet,65000,59,Returning,2,1,58103
P008,Canon,Canon EOS R50,Camera,75000,48,New,1,1,65975
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,17,New,3,0,86495
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,29,Premium,2,0,135542
P005,Sony,Sony WH-1000XM6,Headphones,32000,65,Returning,1,0,26661
P006,Apple,Apple Watch Series 10,Smartwatch,50000,15,Premium,2,1,44849
P009,Apple,iPad Air M3,Tablet,65000,53,Premium,1,1,58198
P004,Sony,PlayStation 5,Gaming Console,55000,36,New,3,0,50060
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,85,Returning,2,0,134153
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,45,Returning,2,1,81834
P004,Sony,PlayStation 5,Gaming Console,55000,73,New,3,1,48694
P007,Dell,Dell XPS 13,Laptop,120000,93,New,1,1,106022
P005,Sony,Sony WH-1000XM6,Headphones,32000,40,Premium,1,0,26657
P003,Apple,MacBook Air M4,Laptop,110000,58,New,3,1,98757
P001,Apple,iPhone 16,Smartphone,80000,53,New,3,1,73167
P007,Dell,Dell XPS 13,Laptop,120000,59,New,1,0,110656
P008,Canon,Canon EOS R50,Camera,75000,82,New,2,0,65219
P009,Apple,iPad Air M3,Tablet,65000,85,Returning,1,0,58703
P006,Apple,Apple Watch Series 10,Smartwatch,50000,46,Premium,3,1,43236
P006,Apple,Apple Watch Series 10,Smartwatch,50000,97,New,3,1,42773
P005,Sony,Sony WH-1000XM6,Headphones,32000,98,New,2,1,25566
P008,Canon,Canon EOS R50,Camera,75000,90,Premium,3,0,63159
P003,Apple,MacBook Air M4,Laptop,110000,14,New,3,0,104466
P003,Apple,MacBook Air M4,Laptop,110000,87,Premium,1,1,96322
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,40,Returning,1,0,139501
P003,Apple,MacBook Air M4,Laptop,110000,38,Returning,1,1,99975
P008,Canon,Canon EOS R50,Camera,75000,69,Premium,1,1,64097
P001,Apple,iPhone 16,Smartphone,80000,89,Returning,3,1,70318
P008,Canon,Canon EOS R50,Camera,75000,11,Premium,2,1,66473
P005,Sony,Sony WH-1000XM6,Headphones,32000,20,Returning,1,1,26047
P008,Canon,Canon EOS R50,Camera,75000,8,Premium,2,1,65981
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,15,New,1,1,86427
P001,Apple,iPhone 16,Smartphone,80000,30,New,1,1,74374
P001,Apple,iPhone 16,Smartphone,80000,89,Returning,3,1,70129
P001,Apple,iPhone 16,Smartphone,80000,60,New,1,1,74760
P007,Dell,Dell XPS 13,Laptop,120000,85,Returning,3,1,102173
P005,Sony,Sony WH-1000XM6,Headphones,32000,77,Premium,1,0,26714
P001,Apple,iPhone 16,Smartphone,80000,34,New,3,0,74722
P008,Canon,Canon EOS R50,Camera,75000,57,Premium,3,0,64267
P007,Dell,Dell XPS 13,Laptop,120000,74,New,2,1,106322
P005,Sony,Sony WH-1000XM6,Headphones,32000,68,New,1,0,26760
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,66,Returning,2,0,83239
P004,Sony,PlayStation 5,Gaming Console,55000,11,Returning,2,1,50935
P006,Apple,Apple Watch Series 10,Smartwatch,50000,13,Premium,1,0,46474
P006,Apple,Apple Watch Series 10,Smartwatch,50000,77,New,2,0,45022
P004,Sony,PlayStation 5,Gaming Console,55000,35,New,2,1,49202
P003,Apple,MacBook Air M4,Laptop,110000,46,Returning,3,1,97703
P001,Apple,iPhone 16,Smartphone,80000,89,Returning,1,1,71641
P006,Apple,Apple Watch Series 10,Smartwatch,50000,12,Premium,3,0,45210
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,10,Returning,2,0,86602
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,15,Premium,1,0,85978
P007,Dell,Dell XPS 13,Laptop,120000,2,Returning,1,0,113054
P007,Dell,Dell XPS 13,Laptop,120000,84,Premium,1,0,105902
P001,Apple,iPhone 16,Smartphone,80000,47,New,1,0,76191
P005,Sony,Sony WH-1000XM6,Headphones,32000,34,New,3,1,26222
P008,Canon,Canon EOS R50,Camera,75000,84,New,3,1,63335
P004,Sony,PlayStation 5,Gaming Console,55000,72,Returning,3,0,49323
P007,Dell,Dell XPS 13,Laptop,120000,16,New,2,0,113286
P006,Apple,Apple Watch Series 10,Smartwatch,50000,86,Premium,3,1,41776
P003,Apple,MacBook Air M4,Laptop,110000,53,Premium,1,1,99371
P006,Apple,Apple Watch Series 10,Smartwatch,50000,41,New,2,1,44548
P003,Apple,MacBook Air M4,Laptop,110000,52,Premium,1,1,98561
P009,Apple,iPad Air M3,Tablet,65000,14,Returning,3,1,59640
P001,Apple,iPhone 16,Smartphone,80000,24,New,1,0,75855
P009,Apple,iPad Air M3,Tablet,65000,48,Premium,1,1,57873
P001,Apple,iPhone 16,Smartphone,80000,89,New,3,1,71596
P003,Apple,MacBook Air M4,Laptop,110000,66,Premium,1,1,98528
P008,Canon,Canon EOS R50,Camera,75000,41,New,2,0,66849
P008,Canon,Canon EOS R50,Camera,75000,28,Returning,2,1,64933
P003,Apple,MacBook Air M4,Laptop,110000,46,New,2,1,100104
P008,Canon,Canon EOS R50,Camera,75000,62,Returning,2,1,64579
P007,Dell,Dell XPS 13,Laptop,120000,34,Premium,1,0,107813
P007,Dell,Dell XPS 13,Laptop,120000,37,New,1,1,107508
P007,Dell,Dell XPS 13,Laptop,120000,73,Premium,3,0,105499
P005,Sony,Sony WH-1000XM6,Headphones,32000,70,Returning,1,1,26112
P006,Apple,Apple Watch Series 10,Smartwatch,50000,27,Returning,2,0,45304
P009,Apple,iPad Air M3,Tablet,65000,46,Premium,2,1,56721
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,13,New,1,0,146007
P005,Sony,Sony WH-1000XM6,Headphones,32000,4,Returning,1,1,26959
P006,Apple,Apple Watch Series 10,Smartwatch,50000,94,New,3,1,42544
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,97,Returning,1,0,82294
P005,Sony,Sony WH-1000XM6,Headphones,32000,60,New,2,0,26786
P003,Apple,MacBook Air M4,Laptop,110000,47,Premium,1,1,98803
P004,Sony,PlayStation 5,Gaming Console,55000,16,Premium,2,0,50872
P003,Apple,MacBook Air M4,Laptop,110000,48,New,3,0,101467
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,39,New,3,1,134870
P005,Sony,Sony WH-1000XM6,Headphones,32000,20,Returning,3,1,25259
P004,Sony,PlayStation 5,Gaming Console,55000,55,New,2,1,49583
P007,Dell,Dell XPS 13,Laptop,120000,93,Returning,2,1,103319
P006,Apple,Apple Watch Series 10,Smartwatch,50000,92,Premium,2,1,42750
P009,Apple,iPad Air M3,Tablet,65000,15,New,2,0,61993
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,64,Premium,2,0,82599
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,68,New,1,0,85954
P005,Sony,Sony WH-1000XM6,Headphones,32000,4,New,1,0,28063
P003,Apple,MacBook Air M4,Laptop,110000,61,Returning,1,1,100018
P005,Sony,Sony WH-1000XM6,Headphones,32000,91,New,3,1,24821
P005,Sony,Sony WH-1000XM6,Headphones,32000,94,Returning,2,1,24881
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,21,Premium,2,0,82666
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,16,New,2,0,87860
P003,Apple,MacBook Air M4,Laptop,110000,91,New,3,0,98538
P008,Canon,Canon EOS R50,Camera,75000,100,Premium,2,1,62351
P006,Apple,Apple Watch Series 10,Smartwatch,50000,22,Premium,3,0,43952
P007,Dell,Dell XPS 13,Laptop,120000,63,Returning,2,0,107711
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,27,Returning,3,1,132522
P004,Sony,PlayStation 5,Gaming Console,55000,82,Returning,1,0,49732
P008,Canon,Canon EOS R50,Camera,75000,67,New,3,1,64788
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,24,New,2,0,138742
P001,Apple,iPhone 16,Smartphone,80000,18,Returning,1,1,75951
P003,Apple,MacBook Air M4,Laptop,110000,9,Returning,1,1,103876
P009,Apple,iPad Air M3,Tablet,65000,50,Premium,3,1,57044
P006,Apple,Apple Watch Series 10,Smartwatch,50000,28,Returning,1,1,44924
P006,Apple,Apple Watch Series 10,Smartwatch,50000,61,New,1,0,45864
P003,Apple,MacBook Air M4,Laptop,110000,1,Premium,3,0,101867
P009,Apple,iPad Air M3,Tablet,65000,59,New,1,1,58702
P008,Canon,Canon EOS R50,Camera,75000,80,New,1,1,65960
P004,Sony,PlayStation 5,Gaming Console,55000,14,New,3,1,50297
P005,Sony,Sony WH-1000XM6,Headphones,32000,11,Premium,2,1,26112
P003,Apple,MacBook Air M4,Laptop,110000,88,Premium,2,1,95821
P001,Apple,iPhone 16,Smartphone,80000,68,New,2,0,74700
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,8,Returning,1,0,143528
P009,Apple,iPad Air M3,Tablet,65000,84,Premium,2,0,57592
P003,Apple,MacBook Air M4,Laptop,110000,97,New,3,1,96655
P003,Apple,MacBook Air M4,Laptop,110000,32,Premium,3,1,96883
